age,income,location_type,education_level,self_image_dependence,risk_tolerance,novelty_seeking,beauty_confidence,pain_sensitivity,tattoo_acceptance,cultural_conservatism,natural_look_preference,minutes_on_makeup_per_day,skincare_loyalty_score,prior_pmu_experience,influencer_trust,preferred_discovery_channel,information_skepticism,pmu_interest_level
37,49679.490584773455,suburban,graduate,0.5325645191619454,0.10403215299508577,0.7092545575093698,0.8320258738151503,0.6360616411846196,0.4852704848131306,0.4301610031225507,0.7141221021632492,2.9447271615505066,0.736608355307711,0,0.6968583760741256,in-store,0.7051123522112132,0.0
55,38791.82481278265,suburban,college,0.8301096903035361,0.5785044003585726,0.8259489177725634,0.4517160169740752,0.8322640157269557,0.23195689604501163,0.709365846531034,0.7555560393853337,58.876137447946334,0.5488118804038932,1,0.3212610298664199,referral,0.4257291023654544,0.18005202856400004
43,20000.0,suburban,college,0.7643679041873658,0.08545257184960373,0.763876215223057,0.2275710508466892,0.9480284158911907,0.4387556382286086,0.057236975388393736,0.8535832448181205,24.92702375046259,0.6872426455359355,1,0.6160854388923777,referral,0.4842067255907972,0.5792783038718422
31,63260.68094541575,urban,college,0.2736357123505811,0.17413207358582633,0.5081629824588509,0.4732040999565822,0.876160941245064,0.4001426788823234,0.14173904593076242,0.7286338661274739,17.025570772690315,0.4357365515891149,0,0.3393624534565969,YouTube,0.5385565476263773,0.24502479996211873
47,61052.6584563865,suburban,high_school,0.22422093985439082,0.21998948044018513,0.7104679724660445,0.16715237370095223,0.5267832671119539,0.5503958608044608,0.11956467504073678,0.6673739784027285,25.755413094477102,0.4060478348967872,0,0.4369979072677227,Instagram,0.03713587477530937,0.5929759723391479
30,45780.0866432268,urban,high_school,0.23501255385880693,0.11156342175734124,0.31829326149828563,0.4074534885797074,0.4989512538226041,0.6202576866706759,0.3194172412090816,0.7371185029905474,38.34406287950837,0.4687380123143457,0,0.21718914146930132,Instagram,0.14886673348273263,0.06983482253361428
18,51004.86075837308,urban,college,0.3894355234985766,0.2908978920024542,0.7869665053704024,0.2699371306193328,0.9165517629950877,0.5353639588664693,0.190296923549788,0.6172290910819807,43.35705133852406,0.0969974623564276,0,0.4865464309000387,in-store,0.9242046583753407,0.2259984658558516
24,57739.08826556149,rural,college,0.7354972625790981,0.14760008415528367,0.3296529076111782,0.6745391580127713,0.7626370728674405,0.6037036000529091,0.07260382438993473,0.6098884811185535,25.885330349627445,0.33779526308293667,0,0.6817607203423383,Instagram,0.2901426133372342,0.14314183325157415
18,26561.81214670186,suburban,graduate,0.9114536309045255,0.6671424378375695,0.20468603695624366,0.09860513498378691,0.7739466596718503,0.31123078852443853,0.20239052835742324,0.59884424101878,8.419643777817143,0.7930056510190557,0,0.1306692151685399,Instagram,0.3651437869086693,0.6564171213670078
31,42064.209839805575,urban,college,0.5748717335528014,0.20806178701546574,0.2755540012421778,0.5419522618504421,0.8068299330571497,0.746317245141395,0.2176997183075248,0.26382360588082865,11.815542995667286,0.5019543776015869,0,0.4252946817639657,YouTube,0.2887798002059083,0.17729547765520756
35,61913.970194327405,urban,high_school,0.2952250238631002,0.4029740466041585,0.8586085606505689,0.8422026938559107,0.5511732492559995,0.4132016675136693,0.32267181931577155,0.35112941718124296,34.29581548111118,0.3936822218478437,0,0.36226691378757264,referral,0.7737062382899011,0.2915040795674687
51,31185.658652461258,urban,graduate,0.6747883889919982,0.5778790868050008,0.9129330012467759,0.6268497472010741,0.7519579021296536,0.4983520722537123,0.6758913610784361,0.7189362707480114,44.80990694265678,0.6261504447920859,0,0.2049120842764702,referral,0.7485441449029077,0.2735770217475944
38,54403.368982499436,urban,college,0.6842442031674931,0.35096255154551526,0.8733001664376046,0.8332773534224648,0.7190845477384008,0.6432837025137418,0.7958053578919143,0.8475330073465372,46.76212877376177,0.871056102852421,0,0.18369241377220738,referral,0.43175253261559476,0.07716604527161243
32,29651.272930648924,urban,college,0.8097411855179536,0.6586435730821777,0.9033332251342958,0.7774817604202865,0.9010936646796539,0.33813366966832337,0.4068656802849544,0.598028341650178,32.52138863116173,0.7069950250231336,0,0.14782655848662904,Instagram,0.43608821396242037,0.24053067914692108
43,56996.449736502895,urban,college,0.49628693482353414,0.43716360543801425,0.23072487230336908,0.8390607034344807,0.6818942289045624,0.4685330868313216,0.4874798489634522,0.5430807571063497,44.50949349272135,0.33476222868480704,0,0.4022800135573468,referral,0.27590398678436595,0.0
18,49465.37776553775,urban,graduate,0.06514918374920542,0.31919781071933445,0.8170887295709905,0.9434182441448153,0.7108508848864067,0.510451355263353,0.7306073969041876,0.4127082835062118,58.68523826388001,0.42745055995851106,0,0.32562185677146205,referral,0.35039625856005435,0.0
37,25773.022761417356,suburban,graduate,0.10102041317951878,0.23057635509190597,0.6097362875855914,0.2522288255060931,0.6103864225536509,0.7679994389147233,0.14899040915431574,0.3587539503234718,47.85521569104438,0.5842923907103844,0,0.45533326822380155,Instagram,0.5230672478410066,0.33915073118653655
42,67471.09031685758,suburban,college,0.3190072684044474,0.06951425179168572,0.5380769293763229,0.33670857557813727,0.92562231674167,0.23484125894001215,0.5936462540361095,0.44978954424315826,43.83056852106557,0.7218289462544601,0,0.47312453104616237,in-store,0.2307921035062173,0.13998753714865889
20,38981.12634802926,suburban,college,0.3616333294756584,0.24443671583210766,0.6326282853301456,0.7615449122418282,0.7994891679283738,0.1237679837119815,0.34151877516708634,0.38033894804012147,17.90164225361574,0.3191855313139738,0,0.13152869121339414,Instagram,0.583100992948434,0.23945444783713804
46,37846.213444784284,urban,graduate,0.7290431006850271,0.1312572492200931,0.8244881803409108,0.2689639920081728,0.6546937763005195,0.413425727572429,0.42427259643473636,0.47692809719506907,44.439294306420045,0.1476532582706862,0,0.11209196191054994,Instagram,0.16470370309190302,0.3299709453379883
38,53008.53795846414,rural,college,0.25793960523752796,0.4977813250694695,0.4052565119960951,0.5021166235512633,0.4988721987992027,0.4433290198255432,0.16796549525177826,0.48497432548284386,36.91848716833121,0.39896260607824396,0,0.5162257893286666,Instagram,0.6664719902178818,0.2613653587094812
30,67229.56024143074,rural,high_school,0.7671267490822326,0.13081048179853794,0.9506804303717069,0.7712102177882028,0.5430410164927757,0.052201359192871895,0.15816207867926177,0.40704192221629265,39.759684425507075,0.47586202908094627,0,0.5962228807012272,referral,0.42944260395140704,0.40965213786307975
41,34762.67271532405,rural,college,0.5778914984572866,0.2829613097393499,0.459853454741378,0.8737981427585149,0.5612055381696947,0.5244159617569286,0.2967037889012636,0.6167400399980061,48.91659418416768,0.20663210744899493,0,0.7008242083859167,YouTube,0.48308316106405175,0.1350179276043823
57,50925.197747719576,rural,college,0.3721305088919025,0.3932571638092032,0.7750908596540929,0.454653667170696,0.7093230104797792,0.057054656403296766,0.290166594614417,0.7207820249635976,35.378367725522864,0.7321749922275281,0,0.8521788251273954,referral,0.7150436783525713,0.37839486943733447
36,56432.24750495859,rural,college,0.6349205454717661,0.11815215636905586,0.5297757220835393,0.7618829637004726,0.8323029002816995,0.3725871673062297,0.22202864879343367,0.47103497472670985,28.461805040078055,0.3833389949100432,0,0.4401119152313157,Instagram,0.21009243205062006,0.058156001968198756
37,60396.584108947165,suburban,college,0.6106085367168753,0.2921781890667169,0.9160703050040258,0.792860404072455,0.8850440442334178,0.5461230088914855,0.21789840792820073,0.7148055444132532,13.952012885086202,0.5221933954779673,0,0.23270451130079267,Instagram,0.31100429419559755,0.24409668901581935
30,52646.62332915838,urban,college,0.7311883056721217,0.18360197567584968,0.6354025135349551,0.5392508331687702,0.5788701856641338,0.20002938717980595,0.3128247527967964,0.7123028527774978,25.552255235320125,0.5487575418312303,0,0.650256388661563,referral,0.2629104427554703,0.3967380826476936
26,44494.58241375016,suburban,high_school,0.5759165094548548,0.3610695224778302,0.38007748318104434,0.8373090872223561,0.8039441343020391,0.5228796268929182,0.3764260779372358,0.9487839373837139,33.19278400744026,0.33191102490386826,0,0.6542315517049937,Instagram,0.6384176072648731,0.13025287576184913
43,37586.146690269205,suburban,graduate,0.6318217363969617,0.08731620315320478,0.5854923930080289,0.3074295483217435,0.9674003444805773,0.3833154416051195,0.3310047498457413,0.54664417849226,34.16429010273793,0.8514712330078711,0,0.4539263443307646,Instagram,0.3326401061486946,0.24539281500485943
26,51292.158245695624,suburban,college,0.188458728496017,0.6575726211950536,0.4532666543766263,0.22143433141586522,0.5611801323702695,0.41891207918916934,0.05676292273304274,0.6588367871487029,33.65814448005486,0.6192387842961613,0,0.145976650606374,in-store,0.37725551370658333,0.23814682470332815
35,33917.9148202159,suburban,college,0.6814409638837604,0.3138427261479172,0.611319180665528,0.4075663061942459,0.8109523437104107,0.5034084056481077,0.29711686914372215,0.46935384340993797,44.39264789641566,0.2789190312773924,0,0.26536407630917497,in-store,0.681974922783295,0.2573482722532191
30,20000.0,urban,college,0.5360326738799328,0.5908104280722537,0.7458051505535809,0.5536993466525008,0.6082629599486665,0.42010436168645793,0.49576453674350796,0.6292130070570029,42.98047050325682,0.4991844079826747,0,0.4344264226592444,in-store,0.5710675152873537,0.14518353397214484
39,56548.39706236502,urban,college,0.7014772680975129,0.44868028652181924,0.5190956363263208,0.5946700893192608,0.6569846893481858,0.6038886140792648,0.5497805143435097,0.5806290585961752,29.068676378151043,0.27767380035672007,1,0.26515771553425727,in-store,0.5048529096508216,0.1533779549993333
38,63559.02261629293,rural,high_school,0.3741764636149191,0.16220128188122723,0.23372312279770577,0.4137906288804838,0.596337667084433,0.4972751772213876,0.8808236738015929,0.6471077899082459,17.29106838816078,0.2895155867223083,0,0.20726061897972053,Instagram,0.1122093195397058,0.06360788348677256
45,20000.0,suburban,high_school,0.7575970347019161,0.40967806006642943,0.6112601950430684,0.606691799077904,0.5235686668621491,0.5678378495678106,0.4857590398789455,0.43938540528719733,35.750369051663576,0.42974681488792227,0,0.4840870593564369,in-store,0.5407472069624688,0.20082369555951785
29,34854.03942935094,suburban,graduate,0.6421159219109679,0.5356714249960283,0.520640523254015,0.9291945792240609,0.7816973991176991,0.07520006898208721,0.5089720780624898,0.8893395319357176,63.69506321423182,0.696545184746108,1,0.44754348854430603,referral,0.6209432358409378,0.0
32,59287.31391507797,urban,graduate,0.5468599115966045,0.47072090857637255,0.2682281337091977,0.4722072024091967,0.9196654804937148,0.6377299150099234,0.45789299737232897,0.8497470721811792,34.818641629185656,0.4699512385371834,0,0.5612305562416607,Instagram,0.4129224861448143,0.0
25,80862.43204567548,urban,college,0.270073341429379,0.30762856149862816,0.6254585246784536,0.5742518316334692,0.5170976628870918,0.3588918428994371,0.07980441992310834,0.2561353554629201,25.561140714401706,0.5952082968713094,0,0.8479160461715612,referral,0.3636552821769504,0.2405775663687095
30,50311.905615131116,rural,high_school,0.37539054833686997,0.149780837824845,0.8908860720453885,0.4987053320028673,0.47373692982224846,0.24573162143526014,0.6102791322514977,0.7211627812930719,38.03754228700741,0.7455664277680033,0,0.5013164909928307,Instagram,0.6314593280029104,0.22774258314074722
38,39079.955881562986,suburban,college,0.6398167644371001,0.37562352734183435,0.6408171709378346,0.9448517683929075,0.8702411553936713,0.17646510637400462,0.42612302819015085,0.5429872022679059,38.936043881419096,0.5482576148656606,0,0.27106870160805413,Instagram,0.768286043544158,0.0
42,47256.553383427396,suburban,graduate,0.572912394288529,0.3585833464759429,0.5927813732590643,0.27533015031432917,0.5659483425847506,0.26166817130751713,0.13976271472299684,0.7224669807013337,38.76975900608664,0.5120728931843421,0,0.3217118442685912,Instagram,0.4948386378030706,0.4943636694045025
25,70623.14628722277,urban,graduate,0.398306501230623,0.20367609849078544,0.7411386287463059,0.8089316760055738,0.8341940115844232,0.4194430899098821,0.7524140749383619,0.551902211128115,50.59320292568551,0.6115704476811877,0,0.5588826616874425,YouTube,0.40317820164351986,0.0
43,40310.53731313197,suburban,high_school,0.10653290310903799,0.11120622442096126,0.724753398705048,0.2975850633029967,0.8498480698775371,0.26518817084714863,0.07887351236320148,0.32743425364397283,35.79139435430206,0.6158146305073952,0,0.4143581963527971,in-store,0.19729960831538504,0.17959263848749768
48,38012.119900246194,urban,high_school,0.25716264507359343,0.32465284934657035,0.5619594580721857,0.3394060211654752,0.8333160976578805,0.6011760542583312,0.291971156390271,0.5134489450034329,49.88118353115523,0.5481629217394977,0,0.421709439723212,referral,0.5591149893484219,0.14599575691183647
39,42758.847167269516,suburban,graduate,0.7026591506226706,0.1340996784920711,0.6301828945319815,0.2276606704575443,0.779831929186701,0.2435225497941649,0.5390514915013703,0.9068056482475789,33.453511706062656,0.5634087361394098,0,0.2759422051664989,Instagram,0.32520665058533993,0.48355643941514787
53,35700.07087611932,urban,college,0.2853101407431133,0.20391525678072642,0.3851137254716865,0.7074076363334784,0.7640638269594905,0.4643956435983951,0.2331285018320805,0.5785598879456386,52.6874740126331,0.2647599165340995,1,0.5654025279727123,Instagram,0.49830925451244,0.16069862351387626
27,51840.054739921936,urban,college,0.7994397400295582,0.38907027006992223,0.7932128799423636,0.6155278396654795,0.578950660086465,0.5130013171410382,0.2771458990873014,0.6654266377553657,48.101027936094056,0.4675651751517394,0,0.4827292537011263,referral,0.36734512182874607,0.3101063010332049
22,74370.17687704341,suburban,high_school,0.9454253794368311,0.12775702884971768,0.6766428679607696,0.4941763236485421,0.9437790756082871,0.47051499658709506,0.5436501951319114,0.1934937636455529,43.82699117329351,0.29889806946616526,0,0.1974133467286064,referral,0.5419834197625769,0.2645509512536124
18,54846.18909674043,rural,college,0.46362395692043973,0.08364750559922057,0.2164641479417545,0.7410538459238137,0.4990815235064185,0.3615400607135089,0.3384962590774341,0.7734027176564867,41.837786036443504,0.23476810240174958,0,0.17505380768353646,in-store,0.57640574858075,0.0
49,46214.69746810569,urban,graduate,0.71540068412369,0.059532127681471515,0.8552824890477105,0.364675872942042,0.7906671929574322,0.2989750913106444,0.6216514299815533,0.7530244617874935,64.52276515605627,0.8226510827642547,0,0.5501697306120551,Instagram,0.1575926503007703,0.32361426161529616
41,45622.83096626684,rural,other,0.6012901400419416,0.3489400600181042,0.867273465747964,0.6354553277570942,0.6966382309614819,0.4988517127856202,0.524361678102673,0.12916649478662853,46.149263829996485,0.46439134142857985,0,0.41346591893807993,referral,0.26441977511775583,0.0770947164465361
34,26552.137869550144,urban,college,0.6664323624226332,0.36049301963508157,0.6324522831383652,0.8527226287648921,0.4306150155291913,0.2977424271473956,0.3323183739958293,0.6016835928796315,17.260244930632318,0.7882023764697348,0,0.27465221098364406,YouTube,0.1625107129074293,0.15557692684609212
37,63246.646657207384,urban,college,0.8547584931604719,0.2125768961783277,0.8003159439685048,0.42383076422240834,0.8348131535713018,0.2867683109708266,0.09562992950485902,0.8659289645024993,33.68850827202481,0.2497235946175429,1,0.5962305301185342,Instagram,0.7237650351430237,0.5427426640511981
23,48832.44204480797,urban,high_school,0.45077077679947897,0.45007798658483256,0.5205421084141796,0.4205738941907574,0.9346470457125184,0.3030792719097316,0.19756091295173203,0.493781988694723,26.02924847659107,0.5145049100827997,0,0.17353085872702892,referral,0.4110298087367241,0.05895644843711828
59,47292.80129614061,urban,college,0.030442012006403788,0.23181175247270788,0.2863236216312752,0.6420076395058745,0.9385339285718098,0.613387570408975,0.536499673785891,0.5704356242401205,60.96714475196925,0.3056584550484682,0,0.1056927760628595,Instagram,0.20216051895157264,0.0
36,97896.61351767291,suburban,college,0.691161879620461,0.23852022766450018,0.8515136222763903,0.8277470450636147,0.7508783404898458,0.5140645733222098,0.7869528324644445,0.6813926020961526,48.77156339393186,0.2537884995376304,0,0.09831469222012522,Instagram,0.5424701115693822,0.0
36,54481.2936254853,urban,college,0.787514713383779,0.21416902765381804,0.8274826265281381,0.6415634563889109,0.7684553036336926,0.10033801265015888,0.03918904435822362,0.6110255036171042,60.47926536931628,0.3843531036260242,0,0.41524261662272893,in-store,0.43763922603062166,0.17570946764544476
42,38723.134248572234,urban,college,0.13936036886418396,0.05744330728600944,0.4337102474048623,0.5346973212857451,0.5473898592128279,0.4985350903757777,0.5933793017862101,0.4169564870052131,18.600082076478266,0.634466877538665,1,0.7969446630890206,referral,0.8195835254600642,0.16457922910175943
39,43604.63605691685,rural,college,0.8710014681686228,0.17230284044242572,0.5421847133861604,0.388067742522579,0.815618013133788,0.12300342036254173,0.14629544340578232,0.4938396788270169,46.52512017824944,0.940041244523618,1,0.16776216328504007,referral,0.5481577829958972,0.4294828226253439
37,67226.68563795132,urban,high_school,0.9313129961438698,0.060337733778578075,0.7783244088952223,0.7374049635385922,0.6502979279090655,0.3775319726264272,0.49961149795452264,0.45908960836974955,9.532065254459514,0.6835055786735728,1,0.4469690554058174,Instagram,0.4398091673491828,0.4522300423934307
27,51699.056158066465,suburban,college,0.6649435882785198,0.18471034513394197,0.5776664828147596,0.7091426262502414,0.8241555298058456,0.5918526962886758,0.7523649520519365,0.5661733827719956,6.1180149879302625,0.8225526610963051,0,0.2622984261858684,in-store,0.12414843268994666,0.0
39,28425.830325239498,urban,high_school,0.16509537864118887,0.40135502498059056,0.6153182981760743,0.5254028853906884,0.8257563402192042,0.3591322645425726,0.6002554282163309,0.5418755467165197,24.04565801288859,0.7479344855847962,0,0.27152113238531966,Instagram,0.6209216880826837,0.0
53,63788.43401862805,suburban,high_school,0.5890303302247785,0.04583082158777779,0.7278703301869233,0.6468731584178953,0.8441587253890402,0.0559833641010722,0.10349089739631405,0.40802914415422314,52.68562706243557,0.09717772891572055,0,0.6051189046941097,Instagram,0.1737677008054461,0.31903267068009666
48,39977.83871691509,urban,other,0.28622966607142114,0.17527452568441662,0.770072138630821,0.6175519823210806,0.8438222931424122,0.6391421722456196,0.6010912847796839,0.8483453304442745,15.11077438569132,0.6835823362764503,1,0.4533010134261151,YouTube,0.4245804427471921,0.02165860902522091
50,78099.46664326318,urban,college,0.8438393475371542,0.17344851181969106,0.7261806185288753,0.19089419114119927,0.5790777410340513,0.6274550436085299,0.29578356204215017,0.6842755313637918,29.74782229765135,0.7634186182039252,0,0.2746515217653595,in-store,0.40448957755568427,0.5233983899227205
29,66200.72098571973,urban,college,0.21993106594210404,0.3743219998183094,0.914184638681563,0.577917158447742,0.5614337085321875,0.3921118716409297,0.40340989286870205,0.7604788465502629,47.832643023088295,0.8692921716929698,0,0.04410270927141794,in-store,0.6185229648353341,0.35854821811656634
25,43290.17156511873,urban,graduate,0.785977715416803,0.14163948431206266,0.8191905225233163,0.6488969029837804,0.9109260375741596,0.3911843344869896,0.2639998785123213,0.6018171966533961,42.69619741738955,0.8659353917418222,1,0.2840611384572696,referral,0.3911751343293413,0.26608141690780224
33,69215.2454260267,urban,other,0.5132458522687017,0.4289797413906245,0.7377842232857926,0.8300275530277794,0.5074949398209001,0.5784880833545658,0.6662316297335907,0.5335160994726358,63.24279868069289,0.45402552104947386,0,0.12365869794710473,Instagram,0.469858368339466,0.19144159733851598
35,51017.83265791105,suburban,college,0.48545959816426804,0.15173806495016856,0.6020726279341413,0.646636697298395,0.8208315417144998,0.15504018290696447,0.7951438131386062,0.6997247953073952,30.05057988314791,0.3623869128059208,1,0.15139350028356569,YouTube,0.5717403952294219,0.0
45,62791.605126833296,rural,graduate,0.3330837874219378,0.4413910346538774,0.917636303201704,0.6115333874512799,0.6143476747405753,0.24217140219166405,0.5885395531516344,0.3838905386475915,23.375556830539985,0.5747234578675936,0,0.23918480130898187,referral,0.6492953520050011,0.10315902516173427
18,57270.99225941712,rural,college,0.45906597634007096,0.4096809169149772,0.7162314632920664,0.34072971627557513,0.7527231108039734,0.2835882321420053,0.7974184126219162,0.7353901950002604,13.582783783815344,0.7410167937172942,1,0.23953329078388558,Instagram,0.09208116800531115,0.18876329327837132
50,37304.6501751369,suburban,college,0.4400141860550554,0.2697681482430486,0.7871764267764813,0.4553678448803795,0.8856049907187709,0.9056069956950197,0.7143807458887209,0.6871152595016397,24.480000898239,0.40129900988634976,0,0.7242280891001629,Instagram,0.45858027818421315,0.22023463314153424
33,40346.75251523807,urban,college,0.07449072886851921,0.22509217473233753,0.5111559021573067,0.07412947173888132,0.9324814373165017,0.438706981841646,0.18994440497154488,0.4233317338379777,13.446015612211436,0.7488681654303835,0,0.41177443688818116,Instagram,0.9609919620201757,0.27487035991231185
30,65449.412263717415,urban,college,0.7426653648691555,0.08886684316486183,0.7471657364639374,0.1497611417527452,0.9238796295587145,0.6544613812642711,0.4829500789097421,0.3675786927770312,3.0533208013557847,0.8192809302439519,0,0.3943552588863024,Instagram,0.5400451350479478,0.4703943787175898
24,44978.37001840189,urban,college,0.5163870656411282,0.27237465574426606,0.7720595030154201,0.14060992812149684,0.7364558312005588,0.5636537721315931,0.544653652962841,0.6749411041167332,59.45088872013132,0.1626584711520034,0,0.7198318495560971,Instagram,0.2866401807700565,0.14883232403237112
18,43945.27305137005,urban,college,0.670372910489844,0.4430814424744217,0.7022267898088332,0.6658737321813657,0.8266047305336395,0.4514483762916081,0.8694003327586425,0.42680675037095783,30.733601989130886,0.3964350839903323,0,0.5224120928452911,Instagram,0.5455456113159931,0.0
43,35673.16130975971,suburban,high_school,0.7037296725193225,0.10896840036189863,0.237664923017024,0.5712657233642419,0.8463024074584015,0.1056713537218085,0.6929884386250772,0.7372182548617809,68.87200306843691,0.11967182234000054,0,0.4027851269209359,Instagram,0.22505024968631523,0.0
35,56353.98598390192,suburban,college,0.7038034998178366,0.4497912920086879,0.6646061530971701,0.6917374074749179,0.9716361419851784,0.12831502682878781,0.2546884418073133,0.545458291213592,17.410673449912743,0.29224627094468664,0,0.6534213313407101,Instagram,0.6737694125081399,0.11783566044171034
22,80937.87378864718,urban,high_school,0.6073328590029724,0.4899452299718118,0.6734237572529759,0.1744298876336911,0.7168878278043546,0.5543385935481172,0.3280403429026884,0.827059163213945,23.56787086943985,0.6094869653941493,0,0.5644976777872698,Instagram,0.3414463214227982,0.30922926096017544
22,33987.006286185904,urban,college,0.645454130097223,0.14102586362854994,0.37873910044804443,0.5011490831812286,0.7648617488174981,0.5406304695662763,0.46715951817456597,0.5002924508241361,18.369464823643426,0.33453018718883204,0,0.6252842961631946,Instagram,0.3133264580368142,0.36488456559969706
31,50363.29185009137,rural,college,0.812141235328164,0.268106013205653,0.7219880722051119,0.45586627700149907,0.8610639485684064,0.3815716375090257,0.6098286211816671,0.7668536037395347,20.388659025108534,0.5596798381495387,0,0.42240829215263376,Instagram,0.44779504447155416,0.27768344109978416
51,71183.30833123144,suburban,graduate,0.5983739890786007,0.6229870200529725,0.883245736822008,0.7004373920769668,0.7907160809184376,0.38033931290280004,0.44729858223655894,0.31061365383884276,43.10405616314165,0.09022365824125828,0,0.3820404345103676,Instagram,0.5950289262154425,0.2009369526168896
32,48805.37913131427,urban,graduate,0.5875540446000072,0.1743510647539216,0.43345669130579395,0.46084171411738206,0.7221486981879246,0.09425317083908723,0.5873276820097213,0.3713392877514444,38.49485949396562,0.25244107475667227,0,0.26469701530844925,referral,0.4447677465808137,0.08944733708475824
19,56785.57694374601,rural,graduate,0.6227622568399367,0.420851249378104,0.848862295235975,0.3285109907518872,0.7730084899545387,0.18572842420257485,0.405791267147901,0.1751087938556948,43.13114138126643,0.18045864484280927,0,0.4759220080603028,referral,0.6967027049618479,0.2671860312312741
32,34064.0970777968,rural,college,0.9431461355037863,0.1403624244292963,0.7511146674102231,0.736522378797384,0.5349218022402512,0.5109618097440692,0.20201172459508512,0.4699929520726367,50.13407388227911,0.2222470164242507,1,0.3654769292143949,Instagram,0.20055568154527423,0.5191505628310138
32,56424.60645811473,urban,graduate,0.9167480566235157,0.23853588027408096,0.8557334985141689,0.8514721114464708,0.8196804878607953,0.32191638543302314,0.26418161267654056,0.5112864292996437,46.61032566251225,0.5033560875123773,0,0.29695832742170836,Instagram,0.7731120710006029,0.39993582453257803
18,47192.83602493177,urban,college,0.14231164626552661,0.15696270830777198,0.29963427160014355,0.42721766285345003,0.6940589628079686,0.5396888293790356,0.36262972082026357,0.5947157413791611,14.872653833370196,0.4974783067272951,0,0.6758422510121604,YouTube,0.13530491561386157,0.14985008501566854
34,64785.94993519795,suburban,high_school,0.8215960245260799,0.22784245636465283,0.6402639900376271,0.08618611397934008,0.45849840630214733,0.4400687531485792,0.3982682779024223,0.7196449461357148,22.1427215449646,0.6656391880713206,0,0.3756342973363421,referral,0.26955483356064747,0.4110605872114629
32,67810.79077347126,rural,high_school,0.21492495659549407,0.3787942610431414,0.6641070130735908,0.6814598730224528,0.8535514705557103,0.3813654455384591,0.10413020652984628,0.7425413297050527,31.822242151074562,0.7286494390173148,0,0.8217611267722099,in-store,0.07955133152328644,0.037129657547079184
41,88843.45463027922,rural,college,0.5210838790116881,0.26678926698424793,0.8650047732751606,0.3482600350590585,0.4892299711806899,0.16537194441361266,0.46363885229802704,0.7258708646281523,85.91750017144781,0.7530949341204117,0,0.22967311535786825,referral,0.6893503057847348,0.4470260876644318
53,58694.497598203634,urban,college,0.23447004297664106,0.27073589587688,0.8688688708563688,0.5567259370841751,0.5904669888728828,0.3242984191501019,0.6270568954756094,0.29151353482345327,41.58600213197063,0.270465417675704,1,0.12885829876645502,Instagram,0.272149427313568,0.14040371575981261
46,54886.944748732494,urban,college,0.3703415533584491,0.14046612269957223,0.5130761444033147,0.5986630825283902,0.9281211521043072,0.3526056710366008,0.1859940402556055,0.7374568758192818,31.600332126101843,0.7173535903244158,0,0.5740428849521074,referral,0.7553487549631035,0.0
32,52915.76452366004,suburban,graduate,0.1182898527136134,0.5573031712096528,0.5501283580440133,0.18809765216116953,0.7732931793747541,0.43453984476666563,0.15670489640409974,0.7385118871308561,40.099120826186265,0.38397130091403736,0,0.4678850625506401,referral,0.7211023167676212,0.47308642585326777
23,44702.505607839674,suburban,high_school,0.6924346605173869,0.5457510286530526,0.7602108478693722,0.6383548193401347,0.8454172292498076,0.2702300852564046,0.7319164051561652,0.48468515520715816,20.953289183837178,0.769777005036739,0,0.4140936342581826,Instagram,0.5504585602025766,0.05703731294836252
60,55077.25765192536,urban,high_school,0.6789275475852804,0.36535453014272734,0.7085582120214133,0.5639748040193588,0.8900809879256574,0.539776510412816,0.4153198101911718,0.7964548216289873,33.93638266503457,0.7017339427321985,0,0.11297171981834069,referral,0.19934001320218134,0.07919933351934458
35,45568.97884791456,rural,other,0.9490944370623542,0.6708629861151051,0.5842373625650998,0.6971306913586213,0.9177368504384474,0.7344323708116206,0.49482037780659877,0.3066980951923207,44.31993277215109,0.44732870106010286,0,0.03140079953674613,in-store,0.16042714469468938,0.17563770766137346
35,52526.91464404421,suburban,high_school,0.6499774806606925,0.3952074165281248,0.579882812906783,0.7520030926267279,0.6997512576031489,0.2426169469900203,0.30066223350200116,0.7583225007681537,29.565064731879882,0.5980531773339887,1,0.23608954690351133,Instagram,0.24133393887477447,0.283335782940906
34,69763.9630341194,rural,college,0.12515299181870784,0.030789867152891393,0.7549638202245816,0.6419641192526446,0.7891052724884706,0.7965095465627134,0.18523016266375394,0.4955608630901035,18.651701189292183,0.6034666232658603,0,0.39330865331952636,Instagram,0.28222939672354064,0.1450806334727858
36,34901.86152080538,rural,college,0.722063325953533,0.09330626753627377,0.6147655632619919,0.5657220947632172,0.7745236315029079,0.5196747237526422,0.58144509511936,0.4089503673995131,28.83188920980462,0.16513846867526077,0,0.6776796957437786,Instagram,0.5962241979412568,0.07650088926426282
33,67098.17841693568,suburban,college,0.32676657957371796,0.17707672965135077,0.533355070356077,0.3429371609794458,0.9097549242967382,0.24858903548746836,0.14954978968809257,0.3498055274228529,25.20635087105725,0.27548768861976597,0,0.1133559443280659,Instagram,0.842324277167331,0.08233661133845152
29,69756.72601009798,urban,high_school,0.5403251488418125,0.3793491631568594,0.5389203953016728,0.4671558102121531,0.7054541585085694,0.19402105184030433,0.6951943639825633,0.6129513362200761,9.643088704936542,0.29850436916234824,1,0.44508566622954676,Instagram,0.0920960593587448,0.0
