age,income,location_type,education_level,self_image_dependence,risk_tolerance,novelty_seeking,beauty_confidence,pain_sensitivity,tattoo_acceptance,cultural_conservatism,natural_look_preference,minutes_on_makeup_per_day,skincare_loyalty_score,prior_pmu_experience,influencer_trust,preferred_discovery_channel,information_skepticism,pmu_interest_level,cluster
18,40966.81909457329,urban,college,0.3612331252144298,0.0439459714674067,0.8229438384993814,0.2277278596066769,0.910828644022128,0.3339489234010227,0.3930193104688287,0.7627503533817763,32.40183722495178,0.1927596595536149,0,0.5210046371579586,Instagram,0.7740454406066597,0.1646991751864875,0
27,57031.61384112536,rural,graduate,0.257958617046352,0.0495948448474686,0.582279005321925,0.6429004356125124,0.5810541982942798,0.1521734230982143,0.4401812765436138,0.5078782759980763,53.37148178000909,0.4748151362024678,0,0.2028550712806627,referral,0.5975386964160676,0.060673821419777,0
40,35024.21841217563,urban,college,0.3851824420870046,0.2395636514821449,0.5812638810636693,0.5412920834028193,0.7890271926529919,0.5107629221860764,0.2621344020834303,0.6246084581637709,28.032258212020157,0.6115575119407106,0,0.4767986871217872,Instagram,0.1130687047726997,0.262204710937039,0
32,54526.87849729199,suburban,college,0.7499951721241692,0.4062459785352231,0.6709676634854571,0.5579775514726593,0.7399086554515723,0.4905284582218265,0.4382825066104788,0.8014754183198669,39.38082008258654,0.8243512169409819,1,0.5126666133524037,referral,0.3941117238979241,0.3583693573783055,1
38,61491.204175770356,rural,high_school,0.5065035723186476,0.1450204160911776,0.8608403755119763,0.5854726561792133,0.7844053102799062,0.4531927104207944,0.337006170998628,0.4320820357771568,30.878504515228737,0.1248446993653631,1,0.4101331691548218,Instagram,0.5403128531999807,0.2627319759428151,1
28,68403.99835826461,urban,high_school,0.3286582123558098,0.091081761756205,0.8996109505386125,0.7608268951622353,0.595088841019819,0.6571816625453326,0.4153604639361555,0.463586963355695,28.35935745370043,0.4341485395217381,0,0.7447278815453564,referral,0.4203910365361957,0.1224620532212509,0
35,48497.68885280071,urban,college,0.6211486175577088,0.1772685793860901,0.533298390776077,0.6719118764402425,0.8187824901412102,0.0992415605539405,0.7172220367635068,0.9807207057142368,26.50237053239456,0.0808135757909686,0,0.3345610736788774,referral,0.5259334182418016,0.3050999752088007,0
33,46944.893747345515,urban,high_school,0.8039613281798178,0.2568282802399632,0.6333074714372071,0.2565283975036206,0.9308727990507012,0.575179074920235,0.1539746306891787,0.8004912433793326,40.5158752275934,0.0962708846688417,0,0.3684899117928915,Instagram,0.1688633044165143,0.4329277319172517,0
46,36830.261198651584,urban,college,0.4494241015828469,0.1352306367742785,0.6228472133032453,0.3590585593196646,0.7217153518935253,0.1737524829965016,0.359124833646142,0.4565579994239584,19.025972008179885,0.5610863324780696,0,0.5828212112728586,YouTube,0.6738469733290868,0.2828292877936001,0
37,37596.7946894021,suburban,college,0.2825030436067891,0.1043227054100807,0.6931363603453137,0.8747106420648288,0.7351350585325397,0.5177403481091758,0.2585863217311439,0.9577710534978152,13.01965217173105,0.5271913026563848,0,0.3947678235883762,in-store,0.4211894424131324,0.0,0
38,46602.8166214771,rural,college,0.6280428770864909,0.0987075198371332,0.5859289920559493,0.7823807990591486,0.8649512922642952,0.0929154159461111,0.5082114641852197,0.2413023850790893,31.117124601466312,0.4269014642605358,0,0.3776225342461944,referral,0.3712278228522672,0.2744799122658015,0
30,55510.48260224267,urban,high_school,0.4379654374833669,0.6799009194853185,0.4098134182665532,0.8111677100964138,0.8141526794049072,0.4872696239660764,0.2886705170601267,0.211985898258297,32.891760053827426,0.4051509244780958,0,0.4810933099284011,YouTube,0.4414852280766331,0.0778785436377598,0
30,63703.76939349874,urban,college,0.3012967857585204,0.0816159498934261,0.6634718390503532,0.1009736932286087,0.7293029532004635,0.8792279616793697,0.0759173566778204,0.5393949027365149,2.6376275190155987,0.4661286397246092,0,0.4680453203500713,in-store,0.0720959890209842,0.3351733992758307,0
30,37952.31573979482,urban,college,0.2922232711120872,0.3461513181306255,0.7976758400462515,0.5775302890513104,0.5685165429979142,0.3045960710110972,0.6472345600913944,0.7997857560107369,29.842688570840043,0.1231513955643025,0,0.230443603266497,referral,0.2548088928848249,0.0431388160294115,0
38,72390.32853439283,suburban,other,0.3417393089204338,0.6697424146261156,0.3925260605295325,0.8452073807031992,0.7349457813123578,0.3335921063898726,0.6787393176914773,0.9412779571079888,11.596846181782336,0.2854802414509339,1,0.7966871375951705,Instagram,0.1759197550646693,0.0,1
30,45933.14598436147,urban,high_school,0.6550724704123577,0.4470716919200047,0.275554893138382,0.4947651351540933,0.4482770834370113,0.5662399710681298,0.6507048936069163,0.6085828221147386,39.4026466117173,0.4783344041478876,0,0.5749503319668048,referral,0.5485836028597246,0.2299490858618746,0
37,49679.490584773455,suburban,graduate,0.5325645191619454,0.1040321529950857,0.7092545575093698,0.8320258738151503,0.6360616411846196,0.4852704848131306,0.4301610031225507,0.7141221021632492,2.944727161550506,0.736608355307711,0,0.6968583760741256,in-store,0.7051123522112132,0.0,0
55,38791.82481278265,suburban,college,0.8301096903035361,0.5785044003585726,0.8259489177725634,0.4517160169740752,0.8322640157269557,0.2319568960450116,0.709365846531034,0.7555560393853337,58.876137447946334,0.5488118804038932,1,0.3212610298664199,referral,0.4257291023654544,0.180052028564,1
43,20000.0,suburban,college,0.7643679041873658,0.0854525718496037,0.763876215223057,0.2275710508466892,0.9480284158911908,0.4387556382286086,0.0572369753883937,0.8535832448181205,24.92702375046259,0.6872426455359355,1,0.6160854388923777,referral,0.4842067255907972,0.5792783038718422,1
31,63260.68094541575,urban,college,0.2736357123505811,0.1741320735858263,0.5081629824588509,0.4732040999565822,0.876160941245064,0.4001426788823234,0.1417390459307624,0.7286338661274739,17.025570772690315,0.4357365515891149,0,0.3393624534565969,YouTube,0.5385565476263773,0.2450247999621187,0
47,61052.6584563865,suburban,high_school,0.2242209398543908,0.2199894804401851,0.7104679724660445,0.1671523737009522,0.5267832671119539,0.5503958608044608,0.1195646750407367,0.6673739784027285,25.755413094477102,0.4060478348967872,0,0.4369979072677227,Instagram,0.0371358747753093,0.5929759723391479,0
30,45780.0866432268,urban,high_school,0.2350125538588069,0.1115634217573412,0.3182932614982856,0.4074534885797074,0.4989512538226041,0.6202576866706759,0.3194172412090816,0.7371185029905474,38.34406287950837,0.4687380123143457,0,0.2171891414693013,Instagram,0.1488667334827326,0.0698348225336142,0
18,51004.86075837308,urban,college,0.3894355234985766,0.2908978920024542,0.7869665053704024,0.2699371306193328,0.9165517629950876,0.5353639588664693,0.190296923549788,0.6172290910819807,43.35705133852406,0.0969974623564276,0,0.4865464309000387,in-store,0.9242046583753408,0.2259984658558516,0
24,57739.08826556149,rural,college,0.7354972625790981,0.1476000841552836,0.3296529076111782,0.6745391580127713,0.7626370728674405,0.6037036000529091,0.0726038243899347,0.6098884811185535,25.885330349627445,0.3377952630829366,0,0.6817607203423383,Instagram,0.2901426133372342,0.1431418332515741,0
18,26561.81214670186,suburban,graduate,0.9114536309045256,0.6671424378375695,0.2046860369562436,0.0986051349837869,0.7739466596718503,0.3112307885244385,0.2023905283574232,0.59884424101878,8.419643777817143,0.7930056510190557,0,0.1306692151685399,Instagram,0.3651437869086693,0.6564171213670078,0
31,42064.209839805575,urban,college,0.5748717335528014,0.2080617870154657,0.2755540012421778,0.5419522618504421,0.8068299330571497,0.746317245141395,0.2176997183075248,0.2638236058808286,11.815542995667286,0.5019543776015869,0,0.4252946817639657,YouTube,0.2887798002059083,0.1772954776552075,0
35,61913.970194327405,urban,high_school,0.2952250238631002,0.4029740466041585,0.8586085606505689,0.8422026938559107,0.5511732492559995,0.4132016675136693,0.3226718193157715,0.3511294171812429,34.29581548111118,0.3936822218478437,0,0.3622669137875726,referral,0.7737062382899011,0.2915040795674687,0
51,31185.658652461258,urban,graduate,0.6747883889919982,0.5778790868050008,0.912933001246776,0.6268497472010741,0.7519579021296536,0.4983520722537123,0.6758913610784361,0.7189362707480114,44.80990694265678,0.6261504447920859,0,0.2049120842764702,referral,0.7485441449029077,0.2735770217475944,0
38,54403.36898249944,urban,college,0.6842442031674931,0.3509625515455152,0.8733001664376046,0.8332773534224648,0.7190845477384008,0.6432837025137418,0.7958053578919143,0.8475330073465372,46.76212877376177,0.871056102852421,0,0.1836924137722073,referral,0.4317525326155947,0.0771660452716124,0
32,29651.272930648924,urban,college,0.8097411855179536,0.6586435730821777,0.9033332251342958,0.7774817604202865,0.901093664679654,0.3381336696683233,0.4068656802849544,0.598028341650178,32.52138863116173,0.7069950250231336,0,0.147826558486629,Instagram,0.4360882139624203,0.240530679146921,0
43,56996.449736502895,urban,college,0.4962869348235341,0.4371636054380142,0.230724872303369,0.8390607034344807,0.6818942289045624,0.4685330868313216,0.4874798489634522,0.5430807571063497,44.50949349272135,0.334762228684807,0,0.4022800135573468,referral,0.2759039867843659,0.0,0
18,49465.37776553775,urban,graduate,0.0651491837492054,0.3191978107193344,0.8170887295709905,0.9434182441448152,0.7108508848864067,0.510451355263353,0.7306073969041876,0.4127082835062118,58.68523826388001,0.427450559958511,0,0.325621856771462,referral,0.3503962585600543,0.0,0
37,25773.022761417356,suburban,graduate,0.1010204131795187,0.2305763550919059,0.6097362875855914,0.2522288255060931,0.6103864225536509,0.7679994389147233,0.1489904091543157,0.3587539503234718,47.85521569104438,0.5842923907103844,0,0.4553332682238015,Instagram,0.5230672478410066,0.3391507311865365,0
42,67471.09031685758,suburban,college,0.3190072684044474,0.0695142517916857,0.5380769293763229,0.3367085755781372,0.92562231674167,0.2348412589400121,0.5936462540361095,0.4497895442431582,43.83056852106557,0.7218289462544601,0,0.4731245310461623,in-store,0.2307921035062173,0.1399875371486588,0
20,38981.12634802926,suburban,college,0.3616333294756584,0.2444367158321076,0.6326282853301456,0.7615449122418282,0.7994891679283738,0.1237679837119815,0.3415187751670863,0.3803389480401214,17.90164225361574,0.3191855313139738,0,0.1315286912133941,Instagram,0.583100992948434,0.239454447837138,0
46,37846.21344478429,urban,graduate,0.7290431006850271,0.1312572492200931,0.8244881803409108,0.2689639920081728,0.6546937763005195,0.413425727572429,0.4242725964347363,0.476928097195069,44.439294306420045,0.1476532582706862,0,0.1120919619105499,Instagram,0.164703703091903,0.3299709453379883,0
38,53008.53795846414,rural,college,0.2579396052375279,0.4977813250694695,0.4052565119960951,0.5021166235512633,0.4988721987992027,0.4433290198255432,0.1679654952517782,0.4849743254828438,36.91848716833121,0.3989626060782439,0,0.5162257893286666,Instagram,0.6664719902178818,0.2613653587094812,0
30,67229.56024143074,rural,high_school,0.7671267490822326,0.1308104817985379,0.9506804303717068,0.7712102177882028,0.5430410164927757,0.0522013591928718,0.1581620786792617,0.4070419222162926,39.759684425507075,0.4758620290809462,0,0.5962228807012272,referral,0.429442603951407,0.4096521378630797,0
41,34762.67271532405,rural,college,0.5778914984572866,0.2829613097393499,0.459853454741378,0.8737981427585149,0.5612055381696947,0.5244159617569286,0.2967037889012636,0.6167400399980061,48.91659418416768,0.2066321074489949,0,0.7008242083859167,YouTube,0.4830831610640517,0.1350179276043823,0
57,50925.197747719576,rural,college,0.3721305088919025,0.3932571638092032,0.7750908596540929,0.454653667170696,0.7093230104797792,0.0570546564032967,0.290166594614417,0.7207820249635976,35.378367725522864,0.7321749922275281,0,0.8521788251273954,referral,0.7150436783525713,0.3783948694373344,0
36,56432.24750495859,rural,college,0.6349205454717661,0.1181521563690558,0.5297757220835393,0.7618829637004726,0.8323029002816995,0.3725871673062297,0.2220286487934336,0.4710349747267098,28.461805040078055,0.3833389949100432,0,0.4401119152313157,Instagram,0.21009243205062,0.0581560019681987,0
37,60396.584108947165,suburban,college,0.6106085367168753,0.2921781890667169,0.9160703050040258,0.792860404072455,0.8850440442334178,0.5461230088914855,0.2178984079282007,0.7148055444132532,13.952012885086202,0.5221933954779673,0,0.2327045113007926,Instagram,0.3110042941955975,0.2440966890158193,0
30,52646.62332915838,urban,college,0.7311883056721217,0.1836019756758496,0.6354025135349551,0.5392508331687702,0.5788701856641338,0.2000293871798059,0.3128247527967964,0.7123028527774978,25.552255235320125,0.5487575418312303,0,0.650256388661563,referral,0.2629104427554703,0.3967380826476936,0
26,44494.58241375016,suburban,high_school,0.5759165094548548,0.3610695224778302,0.3800774831810443,0.8373090872223561,0.8039441343020391,0.5228796268929182,0.3764260779372358,0.948783937383714,33.19278400744026,0.3319110249038682,0,0.6542315517049937,Instagram,0.6384176072648731,0.1302528757618491,0
43,37586.146690269205,suburban,graduate,0.6318217363969617,0.0873162031532047,0.5854923930080289,0.3074295483217435,0.9674003444805772,0.3833154416051195,0.3310047498457413,0.54664417849226,34.16429010273793,0.8514712330078711,0,0.4539263443307646,Instagram,0.3326401061486946,0.2453928150048594,0
26,51292.158245695624,suburban,college,0.188458728496017,0.6575726211950536,0.4532666543766263,0.2214343314158652,0.5611801323702695,0.4189120791891693,0.0567629227330427,0.6588367871487029,33.65814448005486,0.6192387842961613,0,0.145976650606374,in-store,0.3772555137065833,0.2381468247033281,0
35,33917.9148202159,suburban,college,0.6814409638837604,0.3138427261479172,0.611319180665528,0.4075663061942459,0.8109523437104107,0.5034084056481077,0.2971168691437221,0.4693538434099379,44.39264789641566,0.2789190312773924,0,0.2653640763091749,in-store,0.681974922783295,0.2573482722532191,0
30,20000.0,urban,college,0.5360326738799328,0.5908104280722537,0.7458051505535809,0.5536993466525008,0.6082629599486665,0.4201043616864579,0.4957645367435079,0.6292130070570029,42.98047050325682,0.4991844079826747,0,0.4344264226592444,in-store,0.5710675152873537,0.1451835339721448,0
39,56548.39706236502,urban,college,0.7014772680975129,0.4486802865218192,0.5190956363263208,0.5946700893192608,0.6569846893481858,0.6038886140792648,0.5497805143435097,0.5806290585961752,29.068676378151043,0.27767380035672,1,0.2651577155342572,in-store,0.5048529096508216,0.1533779549993333,1
38,63559.02261629293,rural,high_school,0.3741764636149191,0.1622012818812272,0.2337231227977057,0.4137906288804838,0.596337667084433,0.4972751772213876,0.8808236738015929,0.6471077899082459,17.29106838816078,0.2895155867223083,0,0.2072606189797205,Instagram,0.1122093195397058,0.0636078834867725,0
45,20000.0,suburban,high_school,0.7575970347019161,0.4096780600664294,0.6112601950430684,0.606691799077904,0.5235686668621491,0.5678378495678106,0.4857590398789455,0.4393854052871973,35.750369051663576,0.4297468148879222,0,0.4840870593564369,in-store,0.5407472069624688,0.2008236955595178,0
29,34854.03942935094,suburban,graduate,0.6421159219109679,0.5356714249960283,0.520640523254015,0.9291945792240608,0.7816973991176991,0.0752000689820872,0.5089720780624898,0.8893395319357176,63.69506321423182,0.696545184746108,1,0.447543488544306,referral,0.6209432358409378,0.0,1
32,59287.31391507797,urban,graduate,0.5468599115966045,0.4707209085763725,0.2682281337091977,0.4722072024091967,0.9196654804937148,0.6377299150099234,0.4578929973723289,0.8497470721811792,34.818641629185656,0.4699512385371834,0,0.5612305562416607,Instagram,0.4129224861448143,0.0,0
25,80862.43204567548,urban,college,0.270073341429379,0.3076285614986281,0.6254585246784536,0.5742518316334692,0.5170976628870918,0.3588918428994371,0.0798044199231083,0.2561353554629201,25.561140714401706,0.5952082968713094,0,0.8479160461715612,referral,0.3636552821769504,0.2405775663687095,0
30,50311.90561513112,rural,high_school,0.3753905483368699,0.149780837824845,0.8908860720453885,0.4987053320028673,0.4737369298222484,0.2457316214352601,0.6102791322514977,0.7211627812930719,38.03754228700741,0.7455664277680033,0,0.5013164909928307,Instagram,0.6314593280029104,0.2277425831407472,0
38,39079.955881562986,suburban,college,0.6398167644371001,0.3756235273418343,0.6408171709378346,0.9448517683929076,0.8702411553936713,0.1764651063740046,0.4261230281901508,0.5429872022679059,38.936043881419096,0.5482576148656606,0,0.2710687016080541,Instagram,0.768286043544158,0.0,0
42,47256.553383427396,suburban,graduate,0.572912394288529,0.3585833464759429,0.5927813732590643,0.2753301503143291,0.5659483425847506,0.2616681713075171,0.1397627147229968,0.7224669807013337,38.76975900608664,0.5120728931843421,0,0.3217118442685912,Instagram,0.4948386378030706,0.4943636694045025,0
25,70623.14628722277,urban,graduate,0.398306501230623,0.2036760984907854,0.7411386287463059,0.8089316760055738,0.8341940115844232,0.4194430899098821,0.7524140749383619,0.551902211128115,50.59320292568551,0.6115704476811877,0,0.5588826616874425,YouTube,0.4031782016435198,0.0,0
43,40310.53731313197,suburban,high_school,0.1065329031090379,0.1112062244209612,0.724753398705048,0.2975850633029967,0.8498480698775371,0.2651881708471486,0.0788735123632014,0.3274342536439728,35.79139435430206,0.6158146305073952,0,0.4143581963527971,in-store,0.197299608315385,0.1795926384874976,0
48,38012.119900246194,urban,high_school,0.2571626450735934,0.3246528493465703,0.5619594580721857,0.3394060211654752,0.8333160976578805,0.6011760542583312,0.291971156390271,0.5134489450034329,49.88118353115523,0.5481629217394977,0,0.421709439723212,referral,0.5591149893484219,0.1459957569118364,0
39,42758.84716726952,suburban,graduate,0.7026591506226706,0.1340996784920711,0.6301828945319815,0.2276606704575443,0.779831929186701,0.2435225497941649,0.5390514915013703,0.9068056482475788,33.453511706062656,0.5634087361394098,0,0.2759422051664989,Instagram,0.3252066505853399,0.4835564394151478,0
53,35700.07087611932,urban,college,0.2853101407431133,0.2039152567807264,0.3851137254716865,0.7074076363334784,0.7640638269594905,0.4643956435983951,0.2331285018320805,0.5785598879456386,52.6874740126331,0.2647599165340995,1,0.5654025279727123,Instagram,0.49830925451244,0.1606986235138762,1
27,51840.054739921936,urban,college,0.7994397400295582,0.3890702700699222,0.7932128799423636,0.6155278396654795,0.578950660086465,0.5130013171410382,0.2771458990873014,0.6654266377553657,48.101027936094056,0.4675651751517394,0,0.4827292537011263,referral,0.367345121828746,0.3101063010332049,0
22,74370.17687704341,suburban,high_school,0.9454253794368312,0.1277570288497176,0.6766428679607696,0.4941763236485421,0.9437790756082872,0.470514996587095,0.5436501951319114,0.1934937636455529,43.82699117329351,0.2988980694661652,0,0.1974133467286064,referral,0.5419834197625769,0.2645509512536124,0
18,54846.18909674043,rural,college,0.4636239569204397,0.0836475055992205,0.2164641479417545,0.7410538459238137,0.4990815235064185,0.3615400607135089,0.3384962590774341,0.7734027176564867,41.837786036443504,0.2347681024017495,0,0.1750538076835364,in-store,0.57640574858075,0.0,0
49,46214.69746810569,urban,graduate,0.71540068412369,0.0595321276814715,0.8552824890477105,0.364675872942042,0.7906671929574322,0.2989750913106444,0.6216514299815533,0.7530244617874935,64.52276515605627,0.8226510827642547,0,0.5501697306120551,Instagram,0.1575926503007703,0.3236142616152961,0
41,45622.83096626684,rural,other,0.6012901400419416,0.3489400600181042,0.867273465747964,0.6354553277570942,0.6966382309614819,0.4988517127856202,0.524361678102673,0.1291664947866285,46.149263829996485,0.4643913414285798,0,0.4134659189380799,referral,0.2644197751177558,0.0770947164465361,0
34,26552.137869550144,urban,college,0.6664323624226332,0.3604930196350815,0.6324522831383652,0.8527226287648921,0.4306150155291913,0.2977424271473956,0.3323183739958293,0.6016835928796315,17.260244930632318,0.7882023764697348,0,0.274652210983644,YouTube,0.1625107129074293,0.1555769268460921,0
37,63246.646657207384,urban,college,0.8547584931604719,0.2125768961783277,0.8003159439685048,0.4238307642224083,0.8348131535713018,0.2867683109708266,0.095629929504859,0.8659289645024993,33.68850827202481,0.2497235946175429,1,0.5962305301185342,Instagram,0.7237650351430237,0.5427426640511981,1
23,48832.44204480797,urban,high_school,0.4507707767994789,0.4500779865848325,0.5205421084141796,0.4205738941907574,0.9346470457125184,0.3030792719097316,0.197560912951732,0.493781988694723,26.02924847659107,0.5145049100827997,0,0.1735308587270289,referral,0.4110298087367241,0.0589564484371182,0
59,47292.80129614061,urban,college,0.0304420120064037,0.2318117524727078,0.2863236216312752,0.6420076395058745,0.9385339285718098,0.613387570408975,0.536499673785891,0.5704356242401205,60.96714475196925,0.3056584550484682,0,0.1056927760628595,Instagram,0.2021605189515726,0.0,0
36,97896.61351767291,suburban,college,0.691161879620461,0.2385202276645001,0.8515136222763903,0.8277470450636147,0.7508783404898458,0.5140645733222098,0.7869528324644445,0.6813926020961526,48.77156339393186,0.2537884995376304,0,0.0983146922201252,Instagram,0.5424701115693822,0.0,0
36,54481.2936254853,urban,college,0.787514713383779,0.214169027653818,0.8274826265281381,0.6415634563889109,0.7684553036336926,0.1003380126501588,0.0391890443582236,0.6110255036171042,60.47926536931628,0.3843531036260242,0,0.4152426166227289,in-store,0.4376392260306216,0.1757094676454447,0
42,38723.134248572234,urban,college,0.1393603688641839,0.0574433072860094,0.4337102474048623,0.5346973212857451,0.5473898592128279,0.4985350903757777,0.5933793017862101,0.4169564870052131,18.600082076478262,0.634466877538665,1,0.7969446630890206,referral,0.8195835254600642,0.1645792291017594,1
39,43604.63605691685,rural,college,0.8710014681686228,0.1723028404424257,0.5421847133861604,0.388067742522579,0.815618013133788,0.1230034203625417,0.1462954434057823,0.4938396788270169,46.52512017824944,0.940041244523618,1,0.16776216328504,referral,0.5481577829958972,0.4294828226253439,1
37,67226.68563795132,urban,high_school,0.9313129961438698,0.060337733778578,0.7783244088952223,0.7374049635385922,0.6502979279090655,0.3775319726264272,0.4996114979545226,0.4590896083697495,9.532065254459514,0.6835055786735728,1,0.4469690554058174,Instagram,0.4398091673491828,0.4522300423934307,1
27,51699.056158066465,suburban,college,0.6649435882785198,0.1847103451339419,0.5776664828147596,0.7091426262502414,0.8241555298058456,0.5918526962886758,0.7523649520519365,0.5661733827719956,6.1180149879302625,0.8225526610963051,0,0.2622984261858684,in-store,0.1241484326899466,0.0,0
39,28425.830325239494,urban,high_school,0.1650953786411888,0.4013550249805905,0.6153182981760743,0.5254028853906884,0.8257563402192042,0.3591322645425726,0.6002554282163309,0.5418755467165197,24.04565801288859,0.7479344855847962,0,0.2715211323853196,Instagram,0.6209216880826837,0.0,0
53,63788.43401862805,suburban,high_school,0.5890303302247785,0.0458308215877777,0.7278703301869233,0.6468731584178953,0.8441587253890402,0.0559833641010722,0.103490897396314,0.4080291441542231,52.68562706243557,0.0971777289157205,0,0.6051189046941097,Instagram,0.1737677008054461,0.3190326706800966,0
48,39977.83871691509,urban,other,0.2862296660714211,0.1752745256844166,0.770072138630821,0.6175519823210806,0.8438222931424122,0.6391421722456196,0.6010912847796839,0.8483453304442745,15.11077438569132,0.6835823362764503,1,0.4533010134261151,YouTube,0.4245804427471921,0.0216586090252209,1
50,78099.46664326318,urban,college,0.8438393475371542,0.173448511819691,0.7261806185288753,0.1908941911411992,0.5790777410340513,0.6274550436085299,0.2957835620421501,0.6842755313637918,29.74782229765135,0.7634186182039252,0,0.2746515217653595,in-store,0.4044895775556842,0.5233983899227205,0
29,66200.72098571973,urban,college,0.219931065942104,0.3743219998183094,0.914184638681563,0.577917158447742,0.5614337085321875,0.3921118716409297,0.403409892868702,0.7604788465502629,47.832643023088295,0.8692921716929698,0,0.0441027092714179,in-store,0.6185229648353341,0.3585482181165663,0
25,43290.17156511873,urban,graduate,0.785977715416803,0.1416394843120626,0.8191905225233163,0.6488969029837804,0.9109260375741596,0.3911843344869896,0.2639998785123213,0.6018171966533961,42.69619741738955,0.8659353917418222,1,0.2840611384572696,referral,0.3911751343293413,0.2660814169078022,1
33,69215.2454260267,urban,other,0.5132458522687017,0.4289797413906245,0.7377842232857926,0.8300275530277794,0.5074949398209001,0.5784880833545658,0.6662316297335907,0.5335160994726358,63.24279868069289,0.4540255210494738,0,0.1236586979471047,Instagram,0.469858368339466,0.1914415973385159,0
35,51017.83265791105,suburban,college,0.485459598164268,0.1517380649501685,0.6020726279341413,0.646636697298395,0.8208315417144998,0.1550401829069644,0.7951438131386062,0.6997247953073952,30.05057988314791,0.3623869128059208,1,0.1513935002835656,YouTube,0.5717403952294219,0.0,1
45,62791.605126833296,rural,graduate,0.3330837874219378,0.4413910346538774,0.917636303201704,0.6115333874512799,0.6143476747405753,0.242171402191664,0.5885395531516344,0.3838905386475915,23.375556830539985,0.5747234578675936,0,0.2391848013089818,referral,0.6492953520050011,0.1031590251617342,0
18,57270.99225941712,rural,college,0.4590659763400709,0.4096809169149772,0.7162314632920664,0.3407297162755751,0.7527231108039734,0.2835882321420053,0.7974184126219162,0.7353901950002604,13.582783783815344,0.7410167937172942,1,0.2395332907838855,Instagram,0.0920811680053111,0.1887632932783713,1
50,37304.6501751369,suburban,college,0.4400141860550554,0.2697681482430486,0.7871764267764813,0.4553678448803795,0.8856049907187709,0.9056069956950196,0.7143807458887209,0.6871152595016397,24.480000898239,0.4012990098863497,0,0.7242280891001629,Instagram,0.4585802781842131,0.2202346331415342,0
33,40346.75251523807,urban,college,0.0744907288685192,0.2250921747323375,0.5111559021573067,0.0741294717388813,0.9324814373165016,0.438706981841646,0.1899444049715448,0.4233317338379777,13.446015612211436,0.7488681654303835,0,0.4117744368881811,Instagram,0.9609919620201756,0.2748703599123118,0
30,65449.412263717415,urban,college,0.7426653648691555,0.0888668431648618,0.7471657364639374,0.1497611417527452,0.9238796295587144,0.6544613812642711,0.4829500789097421,0.3675786927770312,3.0533208013557847,0.8192809302439519,0,0.3943552588863024,Instagram,0.5400451350479478,0.4703943787175898,0
24,44978.37001840189,urban,college,0.5163870656411282,0.272374655744266,0.7720595030154201,0.1406099281214968,0.7364558312005588,0.5636537721315931,0.544653652962841,0.6749411041167332,59.45088872013132,0.1626584711520034,0,0.7198318495560971,Instagram,0.2866401807700565,0.1488323240323711,0
18,43945.27305137005,urban,college,0.670372910489844,0.4430814424744217,0.7022267898088332,0.6658737321813657,0.8266047305336395,0.4514483762916081,0.8694003327586425,0.4268067503709578,30.73360198913089,0.3964350839903323,0,0.5224120928452911,Instagram,0.5455456113159931,0.0,0
43,35673.16130975971,suburban,high_school,0.7037296725193225,0.1089684003618986,0.237664923017024,0.5712657233642419,0.8463024074584015,0.1056713537218085,0.6929884386250772,0.7372182548617809,68.87200306843691,0.1196718223400005,0,0.4027851269209359,Instagram,0.2250502496863152,0.0,0
35,56353.98598390192,suburban,college,0.7038034998178366,0.4497912920086879,0.6646061530971701,0.6917374074749179,0.9716361419851784,0.1283150268287878,0.2546884418073133,0.545458291213592,17.410673449912743,0.2922462709446866,0,0.6534213313407101,Instagram,0.6737694125081399,0.1178356604417103,0
22,80937.87378864718,urban,high_school,0.6073328590029724,0.4899452299718118,0.6734237572529759,0.1744298876336911,0.7168878278043546,0.5543385935481172,0.3280403429026884,0.827059163213945,23.56787086943985,0.6094869653941493,0,0.5644976777872698,Instagram,0.3414463214227982,0.3092292609601754,0
22,33987.006286185904,urban,college,0.645454130097223,0.1410258636285499,0.3787391004480444,0.5011490831812286,0.7648617488174981,0.5406304695662763,0.4671595181745659,0.5002924508241361,18.369464823643423,0.334530187188832,0,0.6252842961631946,Instagram,0.3133264580368142,0.364884565599697,0
31,50363.29185009137,rural,college,0.812141235328164,0.268106013205653,0.7219880722051119,0.455866277001499,0.8610639485684064,0.3815716375090257,0.6098286211816671,0.7668536037395347,20.388659025108534,0.5596798381495387,0,0.4224082921526337,Instagram,0.4477950444715541,0.2776834410997841,0
51,71183.30833123144,suburban,graduate,0.5983739890786007,0.6229870200529725,0.883245736822008,0.7004373920769668,0.7907160809184376,0.3803393129028,0.4472985822365589,0.3106136538388427,43.10405616314165,0.0902236582412582,0,0.3820404345103676,Instagram,0.5950289262154425,0.2009369526168896,0
32,48805.37913131427,urban,graduate,0.5875540446000072,0.1743510647539216,0.4334566913057939,0.460841714117382,0.7221486981879246,0.0942531708390872,0.5873276820097213,0.3713392877514444,38.49485949396562,0.2524410747566722,0,0.2646970153084492,referral,0.4447677465808137,0.0894473370847582,0
19,56785.57694374601,rural,graduate,0.6227622568399367,0.420851249378104,0.848862295235975,0.3285109907518872,0.7730084899545387,0.1857284242025748,0.405791267147901,0.1751087938556948,43.13114138126643,0.1804586448428092,0,0.4759220080603028,referral,0.6967027049618479,0.2671860312312741,0
